IPO_Name,Listing_Gain_Pct,Current_Gain_Pct,Predicted_Gain,Prob_Positive,Invest_Flag,Hold_Better_Than_Flip,Flip_Hold_Strategy,IPO_Quality_Score,Score_Category,Dominant_Investor
Tolins Tyres Limited,0.44,-31.42,0.5810090904783606,0.4793,0,0,Flip,0.21870178544760704,Moderate,HNI_Dominant
Kross Limited,0.0,-32.21,1.3186927347181858,0.1866,0,0,Flip,0.22227579511524265,Moderate,QIB_Dominant
P N Gadgil Jewellers Limited,73.75,15.44,44.836595886835866,0.9908,1,0,Flip,0.2737388574257536,Moderate,QIB_Dominant
Western Carriers Limited,-1.16,-30.23,2.4602845850970723,0.3348,0,0,Flip,0.22562294251526654,Moderate,HNI_Dominant
Northern ARC Capital Limited,33.46,-12.53,54.37547751144286,0.9957,1,0,Flip,0.3457343883062732,Strong,QIB_Dominant
Arkade Developers Limited,37.42,48.91,35.88861271523581,1.0,1,1,Hold,0.3377621811885926,Strong,QIB_Dominant
Manba Finance Limited,25.0,15.46,87.17679499853902,1.0,1,0,Flip,0.4825604673069693,Strong,HNI_Dominant
KRN Heat Exchanger and Refrigeration Limited,113.64,314.2,104.05756616417892,1.0,1,1,Hold,0.4673258401432746,Strong,HNI_Dominant
Diffusion Engineers Limited,11.9,100.3,53.637081173901144,1.0,1,1,Hold,0.3467833991902546,Strong,HNI_Dominant
Garuda Construction and Engineering Limited,8.63,80.42,8.467850239451145,0.7216,0,1,Hold,0.16538922810263695,Weak,RII_Dominant
Hyundai Motor India Limited,-1.48,14.02,1.5685681544465726,0.2594,0,1,Hold,0.15624946203657022,Weak,QIB_Dominant
Waaree Energies Limited,69.66,110.98,80.9804700645188,0.9929,1,1,Hold,0.282719953755954,Strong,QIB_Dominant
Deepak Builders & Engineers India Limited,-2.22,-34.88,29.350770300490993,0.8643,1,0,Flip,0.25043606563687293,Moderate,HNI_Dominant
Godavari Biorefineries Limited,-11.78,-19.32,-3.9169029494592347,0.1477,0,0,Flip,0.1661181019699144,Weak,QIB_Dominant
Afcons Infrastructure Limited,-7.12,-8.86,-3.3146178539102635,0.1914,0,0,Flip,0.20660621389107187,Moderate,HNI_Dominant
Sagility India Limited,3.53,49.1,1.6189152100907567,0.5917,0,1,Hold,0.1366514636896477,Weak,RII_Dominant
ACME Solar Holdings Limited,-10.38,-4.38,-3.1554842454510528,0.2083,0,1,Hold,0.12751078973951735,Weak,QIB_Dominant
Swiggy Limited,5.64,2.42,2.0940710950541632,0.4462,0,0,Flip,0.11801019749895836,Weak,QIB_Dominant
Niva Bupa Health Insurance Company Limited,6.08,8.69,1.0304399507335413,0.5443,0,1,Hold,0.12333482723357227,Weak,RII_Dominant
Zinka Logistics Solution Limited (BlackBuck),2.22,96.76,-2.1468427930203555,0.237,0,1,Hold,0.13811370702638287,Weak,QIB_Dominant
NTPC Green Energy Limited,3.33,-4.07,0.5086939520223628,0.5441,0,0,Flip,0.10928065771108751,Weak,RII_Dominant
Enviro Infra Engineers Limited,47.3,66.89,42.62090029091087,1.0,1,1,Hold,0.3315733159548254,Strong,QIB_Dominant
Suraksha Diagnostic Limited,-0.91,-32.53,-2.771723290794506,0.1477,0,0,Flip,0.18630645091815554,Weak,QIB_Dominant
Vishal Mega Mart Limited,41.03,82.31,30.162401029686258,0.9375,1,1,Hold,0.21546689256666748,Moderate,QIB_Dominant
Sai Life Sciences Limited,20.22,61.04,15.105996025321126,0.8334,1,1,Hold,0.2103482481828193,Moderate,QIB_Dominant
One Mobikwik Systems Limited,58.51,-17.44,75.87242714298091,0.9585,1,0,Flip,0.29268871732570756,Strong,RII_Dominant
Inventurus Knowledge Solutions Limited,39.65,19.08,33.901075814441676,0.9624,1,0,Flip,0.20317082501013733,Moderate,QIB_Dominant
International Gemmological Institute (India) Limited,21.07,-19.21,21.20530382385729,0.926,1,0,Flip,0.18312031284210167,Weak,QIB_Dominant
Concord Enviro Systems Limited,18.69,-23.35,2.1694483370789244,0.4414,0,0,Flip,0.22538899893942346,Moderate,QIB_Dominant
Sanathan Textiles Limited,30.56,43.43,17.139523078177138,0.8686,1,1,Hold,0.26493760426020035,Moderate,QIB_Dominant
Mamata Machinery Limited,146.91,74.12,104.66452525231298,0.9985,1,0,Flip,0.4250616439527115,Strong,HNI_Dominant
Dam Capital Advisors Limited,38.83,-22.37,36.612279347198,0.9985,1,0,Flip,0.30416923533611495,Strong,QIB_Dominant
Transrail Lighting Limited,35.45,82.22,44.29049453962265,0.9972,1,1,Hold,0.3071659344986263,Strong,QIB_Dominant
Ventive Hospitality Limited,11.69,15.75,1.2487031555504275,0.4618,0,1,Hold,0.1867540405138097,Weak,HNI_Dominant
Senores Pharmaceuticals Limited,51.84,68.94,77.70924943501487,0.9728,1,1,Hold,0.27212575350417934,Moderate,HNI_Dominant
Carraro India Limited,-6.25,-40.77,-4.322474016090072,0.0978,0,0,Flip,0.17492487062987366,Weak,QIB_Dominant
Unimech Aerospace and Manufacturing Limited,89.94,39.75,74.78065351266379,1.0,1,0,Flip,0.4187162373551713,Strong,QIB_Dominant
Indo Farm Equipment Limited,20.19,-2.09,95.09888733710729,1.0,1,0,Flip,0.491946284183238,Strong,HNI_Dominant
Standard Glass Lining Technology Limited,25.71,18.43,65.6657315430403,1.0,1,0,Flip,0.42775331280375334,Strong,QIB_Dominant
Quadrant Future Tek Limited,28.97,32.48,65.16874872883105,0.9845,1,1,Hold,0.38452785967489356,Strong,HNI_Dominant
Capital Infra Trust,0.0,-20.22,0.5314159586598741,0.3047,0,0,Flip,0.1840293049623252,Weak,HNI_Dominant
Laxmi Dental Limited,23.36,-7.0,38.2234206164902,0.9972,1,0,Flip,0.3056252464683723,Strong,HNI_Dominant
Stallion India Fluorochem Limited,33.33,37.56,66.39460383107138,1.0,1,1,Hold,0.448442710934225,Strong,HNI_Dominant
Denta Water & Infrastructure Limited,12.24,7.5,82.81598634462758,1.0,1,0,Flip,0.49118524798099583,Strong,HNI_Dominant
Dr Agarwal's Healthcare Limited,-1.27,12.31,-0.8816339305865057,0.1763,0,1,Hold,0.18846840499842196,Weak,QIB_Dominant
Ajax Engineering Limited,-5.72,14.04,0.28615477956379787,0.3471,0,1,Hold,0.21529442683931566,Moderate,QIB_Dominant
Hexaware Technologies Limited,3.25,0.13,1.8087600657569485,0.5833,0,0,Flip,0.1825504495618492,Weak,QIB_Dominant
Quality Power Electronics Limited,1.66,89.34,-1.1484054697066388,0.3045,0,1,Hold,0.1610140989516294,Weak,RII_Dominant
Ather Energy Limited,1.57,28.21,-2.9123952973600584,0.3486,0,1,Hold,0.12654352701428365,Weak,RII_Dominant
Borana Weaves Limited,12.5,2.22,53.18458380045631,0.9964,1,0,Flip,0.36035695089676284,Strong,HNI_Dominant
Belrise Industries Limited,9.44,52.22,13.478760775113447,0.9652,1,1,Hold,0.25681310792249545,Moderate,QIB_Dominant
Schloss Bangalore Limited,-6.55,0.79,1.165876702786867,0.4131,0,1,Hold,0.14153198453217852,Weak,QIB_Dominant
Aegis Vopak Terminals Limited,-6.38,2.89,-2.5448532285732552,0.13,0,1,Hold,0.1397996935506509,Weak,QIB_Dominant
Prostarm Info Systems Limited,19.05,100.9,27.61614271330935,1.0,1,1,Hold,0.36162501690683785,Strong,HNI_Dominant
Scoda Tubes Limited,0.0,31.5,27.646693582235702,0.9763,1,1,Hold,0.31038602953064703,Strong,HNI_Dominant
Oswal Pumps Limited,2.93,24.4,9.568365864213826,0.9613,0,1,Hold,0.26007266805409657,Moderate,QIB_Dominant
Arisinfra Solutions Limited,-5.81,-32.79,3.7978206369398935,0.3992,0,0,Flip,0.1580663642537961,Weak,RII_Dominant
Globe Civil Projects Limited,28.31,14.55,43.48375676498482,0.9977,1,0,Flip,0.325430284881565,Strong,HNI_Dominant
Ellenbarrie Industrial Gases Limited,23.0,30.6,18.992921455935555,0.9567,1,1,Hold,0.2472447532439799,Moderate,QIB_Dominant
Kalpataru Limited,0.02,-1.28,-2.5018033669516755,0.3205,0,0,Flip,0.1544684851944622,Weak,QIB_Dominant
Sambhv Steel Tubes Limited,34.27,47.32,24.211788776734576,0.9049,1,1,Hold,0.2550474550075213,Moderate,QIB_Dominant
HDB Financial Services Limited,12.84,0.26,17.921254922945263,0.9022,1,0,Flip,0.2143363448976674,Moderate,QIB_Dominant
Indogulf Cropsciences Limited,0.0,-3.69,6.78754244579886,0.4307,0,0,Flip,0.2681158726834751,Moderate,HNI_Dominant
Crizac Limited,14.29,21.78,26.782841526289726,0.987,1,1,Hold,0.29252691649882034,Strong,QIB_Dominant
Travel Food Services Limited,2.38,4.38,3.003264590681285,0.3817,0,1,Hold,0.19880931053185802,Moderate,QIB_Dominant
Smartworks Coworking Limited,7.15,13.59,5.622317217806223,0.6615,0,1,Hold,0.25279595777772856,Moderate,QIB_Dominant
Anthem Biosciences Limited,26.86,32.13,55.93988818026378,0.9936,1,1,Hold,0.27013818435610587,Moderate,QIB_Dominant
Indiqube Spaces Limited,-7.72,-8.73,2.160616933269777,0.2406,0,0,Flip,0.1693640764582719,Weak,QIB_Dominant
GNG Electronics Limited,47.68,35.53,57.083961179321406,1.0,1,0,Flip,0.391819304585228,Strong,QIB_Dominant
Brigade Hotel Ventures Limited,-8.89,-4.5,2.0102740480401264,0.4434,0,1,Hold,0.14678047088894264,Weak,RII_Dominant
Shanti Gold International Ltd,15.13,27.64,24.039738105687675,1.0,1,1,Hold,0.326634136166333,Strong,HNI_Dominant
Laxmi India Finance Ltd,-13.92,-5.7,0.2879263798234805,0.3606,0,1,Hold,0.17030856041391157,Weak,RII_Dominant
Aditya Infotech Ltd,50.81,57.72,44.05576012558085,0.9985,1,1,Hold,0.2679754777781238,Moderate,QIB_Dominant
National Securities Depository Ltd (NSDL),10.0,,14.549698135362998,0.9476,1,0,Flip,0.24018517109826193,Moderate,QIB_Dominant
Sri Lotus Developers & Realty Ltd,19.4,34.07,31.973685241899688,0.9964,1,1,Hold,0.2857468317725463,Strong,QIB_Dominant
M & B Engineering Ltd,0.26,10.87,4.462168031366033,0.8117,0,1,Hold,0.21105227648922115,Moderate,HNI_Dominant
