Date,IPO_Name,Issue_Size,QIB,HNI,RII,Total,Issue_Price,Listing_Price,Listing_Gain_Pct,CMP_BSE,CMP_NSE,Current_Gain_Pct,QIB_Ratio,HNI_Ratio,RII_Ratio,QIB_minus_RII,HNI_minus_RII,QIB_plus_HNI,Sub_Imbalance,Log_Issue_Size,Log_Total,Log_Issue_Price,Issue_Size_Cat,Sub_Category,IPO_Year,IPO_Month,IPO_Quarter,IPO_HalfYear,Positive_Listing,Strong_Listing,Listing_Category,Hold_Better_Than_Flip,Dominant_Investor,Cluster,Cluster_Name,IPO_Quality_Score,Score_Category,Predicted_Gain,Prob_Positive,Invest_Flag
2012-04-12,MT Educare Ltd,99.0,6.01,8.0,2.17,4.8,80,86.05,7.56,2.24,2.29,-97.2,1.2520833333333334,1.6666666666666667,0.4520833333333333,3.84,5.83,14.01,0.8,4.605170185988092,1.7578579175523736,4.394449154672439,Small,Low,2012,4,2,0,1,0,Modest,0,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.245742908585259,Moderate,3.2809250032778072,0.7494,0
2012-05-09,Tribhovandas Bhimji Zaveri Ltd,200.0,1.29,1.91,0.68,1.15,120,115.0,-4.17,192.45,192.8,60.38,1.1217391304347828,1.6608695652173913,0.5913043478260871,0.61,1.23,3.2,0.5304347826086957,5.303304908059076,0.7654678421395714,4.795790545596741,Small,Low,2012,5,2,0,0,0,Negative,1,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.225889724199199,Moderate,-0.3314865695770375,0.331,0
2012-05-30,Speciality Restaurants Ltd,176.09,4.68,2.19,0.55,2.54,150,153.0,2.0,124.1,123.9,-17.27,1.84251968503937,0.8622047244094487,0.2165354330708661,4.13,1.64,6.869999999999999,1.6259842519685035,5.176658077920708,1.264126727145683,5.017279836814924,Small,Low,2012,5,2,0,1,0,Modest,0,QIB_Dominant,1,"Institutional
Heavyweights",0.2188979421883095,Moderate,0.561484833296734,0.3479,0
2012-07-18,VKS Projects Ltd,55.0,1.15,0.38,1.13,1.03,55,55.8,1.45,0.04,0.05,-99.93,1.116504854368932,0.3689320388349514,1.0970873786407769,0.02,-0.7499999999999999,1.5299999999999998,0.0194174757281553,4.02535169073515,0.708035793053696,4.02535169073515,Small,Low,2012,7,3,1,1,0,Modest,0,QIB_Dominant,0,"Retail-Driven
Weak Demand",0.1766118567108874,Weak,-0.313124980896427,0.5774,0
2012-12-06,Tara Jewels Ltd,179.5,1.49,3.1,2.05,1.98,230,242.0,5.22,0.75,0.5,-99.67,0.7525252525252525,1.5656565656565655,1.0353535353535352,-0.5599999999999998,1.0500000000000005,4.59,-0.2828282828282827,5.195730777772936,1.091923300517313,5.442417710521793,Small,Low,2012,12,4,1,1,0,Modest,0,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.2069303692883877,Moderate,-0.564753971360297,0.3953,0
2012-12-26,CARE Ratings Ltd,539.98,45.8,110.96,6.18,40.98,750,949.0,26.53,1638.6,1643.9,118.48,1.1176183504148365,2.707662274280137,0.150805270863836,39.62,104.78,156.76,0.9668130795510004,6.293382309586417,3.737193314392487,6.621405651764134,Medium,Medium,2012,12,4,1,1,1,Strong,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3090287625893787,Strong,22.249930584171988,0.9065,1
2012-12-27,PC Jeweller Ltd,601.31,7.33,18.12,1.68,6.85,135,135.5,0.37,13.48,13.48,-90.01,1.07007299270073,2.645255474452555,0.2452554744525547,5.65,16.44,25.450000000000003,0.8248175182481752,6.400772262933597,2.060513531794317,4.912654885736052,Medium,Medium,2012,12,4,1,1,0,Modest,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.2654042604461312,Moderate,3.90871171195368,0.819,0
2012-12-28,Indus Towers Ltd,4172.76,2.84,0.29,0.19,1.3,220,200.0,-9.09,338.1,338.7,53.68,2.1846153846153844,0.223076923076923,0.1461538461538461,2.65,0.0999999999999999,3.13,2.0384615384615383,8.336572587181918,0.832909122935104,5.3981627015177525,Large,Low,2012,12,4,1,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1543635963440031,Weak,-4.381336631712545,0.0767,0
2013-02-20,V-Mart Retail Ltd,94.42,1.52,1.39,0.79,1.2,210,216.0,2.86,753.65,753.35,258.88,1.2666666666666668,1.1583333333333332,0.6583333333333334,0.73,0.5999999999999999,2.91,0.6083333333333334,4.558288200087961,0.7884573603642702,5.351858133476067,Small,Low,2013,2,1,0,1,0,Modest,1,QIB_Dominant,0,"Retail-Driven
Weak Demand",0.2166103498743131,Moderate,-2.0563890971982413,0.39,0
2013-04-01,Repco Home Finance Ltd,270.23,3.39,0.35,0.51,1.65,172,165.0,-4.07,388.55,388.9,125.9,2.0545454545454547,0.2121212121212121,0.3090909090909091,2.88,-0.16,3.74,1.7454545454545456,5.602967169417385,0.9745596399981308,5.153291594497779,Small,Low,2013,4,2,0,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1869906719165369,Weak,-4.42585028164314,0.0968,0
2013-06-05,Just Dial Ltd,919.14,10.12,22.34,3.53,11.63,530,590.0,11.32,827.05,827.45,56.05,0.8701633705932931,1.9208942390369728,0.3035253654342218,6.59,18.81,32.46,0.5666380051590713,6.824525832378854,2.5360749363624,6.274762021241939,Medium,Medium,2013,6,2,0,1,0,Modest,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.221734261777354,Moderate,7.917242224512542,0.7411,0
2013-12-19,Power Grid Corporation of India Ltd,6958.64,115.9,40.34,6.77,64.82,90,97.1,7.89,285.75,286.2,217.5,1.7880283863005249,0.6223387843258255,0.1044430731255785,109.13,33.57000000000001,156.24,1.6835853131749463,8.847883027852795,4.186923743515194,4.51085950651685,Large,High,2013,12,4,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.221000036420645,Moderate,16.06259889567798,0.9885,1
2013-12-19,Power Grid Corporation of India Ltd,6958.64,115.9,40.34,6.77,64.82,90,97.1,7.89,285.75,286.2,217.5,1.7880283863005249,0.6223387843258255,0.1044430731255785,109.13,33.57000000000001,156.24,1.6835853131749463,8.847883027852795,4.186923743515194,4.51085950651685,Large,High,2013,12,4,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.221000036420645,Moderate,16.36740572847968,0.9936,1
2013-12-19,Power Grid Corporation of India Ltd,6958.64,115.9,40.34,6.77,64.82,90,97.1,7.89,285.75,286.2,217.5,1.7880283863005249,0.6223387843258255,0.1044430731255785,109.13,33.57000000000001,156.24,1.6835853131749463,8.847883027852795,4.186923743515194,4.51085950651685,Large,High,2013,12,4,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.2200478895147595,Moderate,16.06259889567798,0.9885,1
2013-12-19,Power Grid Corporation of India Ltd,6958.64,115.9,40.34,6.77,64.82,90,97.1,7.89,285.75,286.2,217.5,1.7880283863005249,0.6223387843258255,0.1044430731255785,109.13,33.57000000000001,156.24,1.6835853131749463,8.847883027852795,4.186923743515194,4.51085950651685,Large,High,2013,12,4,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.2200478895147595,Moderate,16.36740572847968,0.9936,1
2014-02-28,Engineers India Ltd,498.13,23.43,5.85,2.99,13.36,150,149.9,-0.07,201.0,201.05,34.0,1.7537425149700598,0.437874251497006,0.2238023952095808,20.44,2.8599999999999994,29.28,1.529940119760479,6.212866582863889,2.664446563620078,5.017279836814924,Small,Medium,2014,2,1,0,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1919748544624797,Weak,7.372216176785586,0.5223,0
2014-05-09,Wonderla Holidays Ltd,181.25,16.71,159.04,7.55,38.06,125,164.75,31.8,589.85,589.6,371.88,0.4390436153441934,4.178665265370468,0.198370993168681,9.16,151.48999999999998,175.75,0.2406726221755123,5.205379370888768,3.665098925448533,4.836281906951478,Small,Medium,2014,5,2,0,1,1,Exceptional,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3685218290367557,Strong,20.60103668821325,0.8922,1
2014-09-12,Snowman Logistics Ltd,197.4,16.98,221.79,41.26,59.75,47,75.0,59.57,53.63,53.62,14.11,0.28418410041841,3.711966527196653,0.6905439330543933,-24.28,180.53,238.77,-0.4063598326359833,5.290285194850773,4.1067670822206574,3.8712010109078903,Small,High,2014,9,3,1,1,1,Exceptional,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.358300476514486,Strong,50.71050996699208,0.9641,1
2014-09-23,Sharda Cropchem Ltd,351.86,32.06,251.35,5.85,59.97,156,254.1,62.88,973.65,974.2,524.13,0.5346006336501584,4.191262297815574,0.0975487743871935,26.21,245.5,283.41,0.4370518592629648,5.86607137769992,4.110381939919725,5.056245805348308,Small,High,2014,9,3,1,1,1,Exceptional,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3874833145396089,Strong,30.286372759573364,0.9052,1
2014-10-01,Shemaroo Entertainment Ltd,120.0,5.69,8.64,7.79,7.39,170,180.0,5.88,116.0,117.2,-31.76,0.769959404600812,1.16914749661705,1.054127198917456,-2.1,0.8500000000000005,14.330000000000002,-0.2841677943166441,4.795790545596741,2.127040520479115,5.14166355650266,Small,Medium,2014,10,4,1,1,0,Modest,0,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.1995663179533162,Moderate,0.5097059935806962,0.4435,0
2014-12-19,Monte Carlo Fashions Ltd,350.43,13.96,1.71,6.96,7.83,645,585.0,-9.3,549.6,545.9,-14.79,1.7828863346104726,0.2183908045977011,0.8888888888888888,7.000000000000001,-5.25,15.670000000000002,0.8939974457215838,5.862010544903483,2.178155014615869,6.470799503782602,Small,Medium,2014,12,4,1,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1758260483817773,Weak,-1.2397550705689222,0.3228,0
2015-03-19,Ortel Communications Ltd,174.71,1.01,0.09,0.39,0.75,181,181.0,0.0,1.41,1.65,-99.22,1.346666666666667,0.12,0.52,0.62,-0.3,1.1,0.8266666666666667,5.168834908769801,0.5596157879354227,5.204006687076795,Small,Low,2015,3,1,0,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.16093359993497,Weak,2.6836078254392715,0.3123,0
2015-04-06,Imagicaaworld Entertainment Ltd,374.59,1.17,0.7,1.37,1.11,180,167.95,-6.69,60.63,60.57,-66.32,1.054054054054054,0.6306306306306305,1.2342342342342345,-0.2000000000000001,-0.6700000000000002,1.87,-0.1801801801801803,5.928498122911523,0.7466879474879752,5.198497031265826,Small,Low,2015,4,2,0,0,0,Negative,0,RII_Dominant,0,"Retail-Driven
Weak Demand",0.1591135738333572,Weak,-2.2505456858862747,0.2132,0
2015-04-09,Inox Wind Ltd,1020.53,35.68,35.38,2.15,18.6,325,400.0,23.08,140.05,140.35,-56.91,1.918279569892473,1.9021505376344088,0.1155913978494623,33.53,33.230000000000004,71.06,1.8026881720430108,6.929056782402053,2.975529566236472,5.786897381366708,Medium,Medium,2015,4,2,0,1,1,Strong,0,QIB_Dominant,1,"Institutional
Heavyweights",0.2654039314074796,Moderate,13.42848235844168,0.6583,1
2015-04-30,VRL Logistics Ltd,467.88,58.22,250.86,7.92,74.26,205,288.0,40.49,575.0,574.1,180.49,0.7840021545919741,3.3781308914624293,0.1066523027201723,50.3,242.94000000000003,309.08000000000004,0.6773498518718017,6.150346872168174,4.320948785165292,5.327876168789581,Small,High,2015,4,2,0,1,1,Exceptional,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.36794958610857,Strong,28.01412428412748,0.9901,1
2015-05-06,MEP Infrastructure Developers Ltd,324.0,1.02,1.51,0.97,1.11,63,63.0,0.0,1.65,1.61,-97.38,0.9189189189189187,1.3603603603603602,0.8738738738738737,0.05,0.54,2.53,0.0450450450450451,5.783825182329737,0.7466879474879752,4.158883083359672,Small,Low,2015,5,2,0,0,0,Negative,0,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.1948978144839437,Moderate,0.2128107881156801,0.2396,0
2015-05-14,UFO Moviez India Ltd,600.0,4.49,1.17,1.02,2.04,625,600.0,-4.0,77.46,77.65,-87.61,2.200980392156863,0.5735294117647058,0.5,3.47,0.1499999999999999,5.66,1.700980392156863,6.398594934535208,1.1118575154181305,6.439350371100098,Medium,Low,2015,5,2,0,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1973010333151108,Moderate,-3.289109733733272,0.1411,0
2015-05-26,PNC Infratech Ltd,488.44,4.51,0.65,0.28,1.56,378,381.0,0.79,303.35,303.6,-19.75,2.891025641025641,0.4166666666666667,0.1794871794871795,4.23,0.37,5.16,2.7115384615384617,6.193261880402593,0.9400072584914712,5.937536205082426,Small,Low,2015,5,2,0,1,0,Modest,0,QIB_Dominant,1,"Institutional
Heavyweights",0.2191085207322907,Moderate,0.4169682657823963,0.1738,0
2015-07-09,Manpasand Beverages Ltd,400.0,1.98,0.38,1.16,1.4,320,291.0,-9.06,6.14,5.85,-98.08,1.4142857142857144,0.2714285714285714,0.8285714285714285,0.8200000000000001,-0.7799999999999999,2.36,0.5857142857142859,5.993961427306569,0.8754687373538999,5.771441123130016,Small,Low,2015,7,3,1,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1571238178888501,Weak,-4.436734557799581,0.0941,0
2015-08-11,Syngene International Ltd,550.0,51.47,90.24,4.78,32.05,250,295.0,18.0,644.95,645.4,157.98,1.6059282371294852,2.815600624024961,0.1491419656786271,46.69,85.46,141.70999999999998,1.456786271450858,6.311734809152915,3.498021566297695,5.525452939131784,Medium,Medium,2015,8,3,1,1,1,Strong,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3217067715197186,Strong,17.342391032520723,0.836,1
2015-08-26,Power Mech Projects Ltd,273.22,27.53,133.22,3.42,38.12,640,600.0,-6.25,3113.0,3119.5,386.41,0.7221930745015741,3.494753410283316,0.089716684155299,24.11,129.8,160.75,0.632476390346275,5.613930703928509,3.6666338451666167,6.46302945692067,Small,Medium,2015,8,3,1,0,0,Negative,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3404275918843573,Strong,10.935202093918823,0.522,0
2015-09-09,Navkar Corporation Ltd,600.0,6.47,0.9,1.62,2.85,155,152.0,-1.94,119.5,119.47,-22.9,2.270175438596491,0.3157894736842105,0.5684210526315789,4.85,-0.7200000000000001,7.37,1.7017543859649122,6.398594934535208,1.3480731482996928,5.049856007249537,Medium,Low,2015,9,3,1,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1875033498763005,Weak,0.0961659102398177,0.1924,0
2015-09-10,Shree Pushkar Chemicals Ltd,70.0,0.97,2.09,1.54,1.34,65,60.0,-7.69,399.25,397.75,514.23,0.7238805970149254,1.5597014925373132,1.1492537313432836,-0.5700000000000001,0.5499999999999998,3.06,-0.4253731343283582,4.262679877041316,0.8501509293696101,4.189654742026425,Small,Low,2015,9,3,1,0,0,Negative,1,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.2172154392445435,Moderate,1.0914584966038487,0.5839,0
2015-09-10,Pennar Engineered Building Systems Ltd,156.19,2.2,1.44,0.41,1.15,178,150.0,-15.73,63.85,62.85,-64.13,1.9130434782608696,1.2521739130434784,0.3565217391304348,1.7900000000000005,1.03,3.64,1.5565217391304351,5.057455264740146,0.7654678421395714,5.187385805840755,Small,Low,2015,9,3,1,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.2393956028519116,Moderate,-5.167506918226088,0.1677,0
2015-09-16,Sadbhav Infrastructure Project Ltd,491.66,3.04,1.66,1.68,2.24,103,110.75,7.52,3.61,3.63,-96.5,1.357142857142857,0.7410714285714285,0.7499999999999999,1.36,-0.02,4.7,0.6071428571428571,6.199819280948752,1.175573329804238,4.6443908991413725,Small,Low,2015,9,3,1,1,0,Modest,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1765943324464858,Weak,0.6945387600811488,0.3988,0
2015-09-21,Madhyam Agrivet Industries Ltd,362.57,0.88,1.42,0.34,0.77,115,115.0,0.0,99.75,99.6,-13.26,1.1428571428571428,1.844155844155844,0.4415584415584416,0.54,1.0799999999999998,2.3,0.7012987012987012,5.895971850648506,0.5709795465857378,4.7535901911063645,Small,Low,2015,9,3,1,0,0,Negative,0,HNI_Dominant,1,"Institutional
Heavyweights",0.2279951807628006,Moderate,1.1613085631410098,0.3584,0
2015-11-02,Coffee Day Enterprises Ltd,1150.0,13.72,13.2,5.12,11.52,328,313.0,-4.57,35.83,35.8,-89.08,1.1909722222222223,1.1458333333333333,0.4444444444444445,8.600000000000001,8.079999999999998,26.92,0.7465277777777779,7.048386408721883,2.5273273656719524,5.796057750765372,Medium,Medium,2015,11,4,1,0,0,Negative,0,QIB_Dominant,1,"Institutional
Heavyweights",0.1908910561709446,Weak,2.0941754693507053,0.3735,0
2015-11-10,Interglobe Aviation Ltd,3008.5,17.8,3.57,0.92,6.15,765,856.0,11.9,5910.0,5919.5,672.55,2.8943089430894307,0.5804878048780487,0.1495934959349593,16.88,2.65,21.37,2.7447154471544715,8.009529230987825,1.9671123567059163,6.641182169740591,Large,Medium,2015,11,4,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.206629009320947,Moderate,11.57225632305278,0.8782,1
2015-11-16,S H Kelkar & Company Ltd,508.17,4.68,1.14,0.47,1.84,180,222.0,23.33,234.05,229.9,30.03,2.543478260869565,0.6195652173913042,0.2554347826086956,4.21,0.6699999999999999,5.819999999999999,2.288043478260869,6.232781949001056,1.043804052173115,5.198497031265826,Medium,Low,2015,11,4,1,1,1,Strong,1,QIB_Dominant,1,"Institutional
Heavyweights",0.2158117018879641,Moderate,5.021232706216377,0.3322,0
2015-12-23,Alkem Laboratories Ltd,1347.76,57.19,129.96,3.17,44.29,1050,1380.0,31.43,4947.4,4959.5,371.18,1.29126213592233,2.934296680966358,0.0715737186723865,54.02,126.79,187.15,1.2196884172499434,7.206940930817334,3.8130862575681226,6.957497370876951,Medium,Medium,2015,12,4,1,1,1,Exceptional,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3174534284087694,Strong,34.32150434380888,0.9349,1
2015-12-23,Dr Lal Pathlabs Ltd,631.91,63.56,61.28,4.24,33.41,550,717.0,30.36,3244.9,3243.5,489.98,1.9024244238252024,1.8341813828195157,0.126908111343909,59.32,57.04,124.84,1.7755163124812934,6.4503282319408415,3.538347219809389,6.311734809152915,Medium,Medium,2015,12,4,1,1,1,Exceptional,1,QIB_Dominant,2,"Blockbuster
Demand Stars",0.2841081638017466,Strong,19.8853785610119,0.7792,1
2016-01-06,Narayana Hrudayalaya Ltd,613.08,24.43,3.62,1.89,8.7,250,291.0,16.4,1796.95,1797.8,618.78,2.8080459770114943,0.4160919540229885,0.2172413793103448,22.54,1.7300000000000002,28.05,2.5908045977011493,6.420125212819335,2.272125885509337,5.525452939131784,Medium,Medium,2016,1,1,0,1,1,Strong,1,QIB_Dominant,1,"Institutional
Heavyweights",0.2202768611858133,Moderate,9.280428149323647,0.7942,0
2016-02-08,Precision Camshafts Ltd,410.19,2.62,0.73,2.01,1.91,186,163.1,-12.31,174.1,174.19,-6.4,1.3717277486910997,0.3821989528795811,1.0523560209424083,0.6100000000000003,-1.2799999999999998,3.35,0.3193717277486911,6.019055394779095,1.068153081183401,5.231108616854587,Small,Low,2016,2,1,0,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1593371091521285,Weak,-2.9039526816790997,0.1675,0
2016-02-12,Team Lease Services Ltd,423.68,26.97,185.24,10.62,66.02,850,860.0,1.18,1730.0,1738.9,103.53,0.4085125719478946,2.8058164192668893,0.1608603453498939,16.35,174.62,212.21,0.2476522265980006,6.0513359441453725,4.2049910823091645,6.746412128573375,Small,High,2016,2,1,0,1,0,Modest,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3189549101482123,Strong,20.256487287337084,0.8836,1
2016-02-18,Quick Heal Technologies Ltd,451.25,4.34,36.69,3.82,10.8,321,304.95,-5.0,287.45,287.5,-10.45,0.4018518518518518,3.3972222222222217,0.3537037037037037,0.52,32.87,41.03,0.0481481481481481,6.114235124275405,2.468099531471619,5.7745515455444085,Small,Medium,2016,2,1,0,0,0,Negative,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.2857806867356005,Strong,5.7795678171808245,0.4218,0
2016-03-30,Healthcare Global Enterprises Ltd,649.64,2.36,0.43,0.83,1.56,218,209.8,-3.76,659.0,656.5,202.29,1.5128205128205128,0.2756410256410256,0.532051282051282,1.5299999999999998,-0.3999999999999999,2.79,0.9807692307692308,6.47795649385852,0.9400072584914712,5.389071729816501,Medium,Low,2016,3,1,0,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1565927316668346,Weak,-2.7262079451823134,0.0953,0
2016-04-01,Bharat Wire Ropes Ltd,70.0,1.01,2.02,2.08,1.21,45,47.35,5.22,173.3,174.77,285.11,0.8347107438016529,1.6694214876033058,1.71900826446281,-1.07,-0.06,3.03,-0.8842975206611571,4.262679877041316,0.7929925155296614,3.828641396489095,Small,Low,2016,4,2,0,1,0,Modest,1,RII_Dominant,0,"Retail-Driven
Weak Demand",0.2215828128107682,Moderate,2.208453832197465,0.6736,0
2016-04-04,Infibeam Avenues Ltd,450.0,0.86,2.23,1.31,1.11,432,458.0,6.02,15.09,15.08,-96.51,0.7747747747747747,2.009009009009009,1.18018018018018,-0.45,0.92,3.09,-0.4054054054054054,6.111467339502679,0.7466879474879752,6.07073772800249,Small,Low,2016,4,2,0,1,0,Modest,0,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.2141718616394184,Moderate,0.7587610952000077,0.4606,0
2016-04-21,Equitas Holdings Ltd,2176.69,14.93,57.29,1.4,17.21,110,144.0,30.91,119.9,120.3,9.0,0.8675188843695525,3.328878558977338,0.0813480534572922,13.53,55.89,72.22,0.7861708309122603,7.686019960947626,2.901970893739517,4.709530201312334,Large,Medium,2016,4,2,0,1,1,Exceptional,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.2857740447089274,Strong,17.463640823617634,0.7646,1
2016-05-09,Thyrocare Technologies Ltd,479.21,73.18,225.3,8.73,73.55,446,662.0,48.43,1347.0,1351.3,202.02,0.9949694085656018,3.0632222977566284,0.1186947654656696,64.45,216.57,298.48,0.8762746430999322,6.174223508226715,4.311470041210748,6.102558594613569,Small,High,2016,5,2,0,1,1,Exceptional,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3588795185894166,Strong,33.904337601606336,0.9897,1
2016-05-10,Ujjivan Financial Services Ltd,882.5,33.84,135.45,4.02,40.68,210,227.0,8.1,590.35,589.5,181.12,0.8318584070796461,3.329646017699115,0.0988200589970501,29.820000000000004,131.42999999999998,169.29,0.7330383480825959,6.783891291759751,3.7300213974451113,5.351858133476067,Medium,Medium,2016,5,2,0,1,0,Modest,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.322358364882613,Strong,14.969868651159624,0.7681,1
2016-05-19,Parag Milk Foods Ltd,750.54,1.15,3.08,2.12,1.83,215,215.7,0.33,221.1,221.62,2.84,0.628415300546448,1.6830601092896174,1.1584699453551912,-0.9700000000000002,0.96,4.23,-0.5300546448087432,6.622124434656104,1.0402767116551463,5.375278407684165,Medium,Low,2016,5,2,0,1,0,Modest,1,HNI_Dominant,0,"Retail-Driven
Weak Demand",0.1868594224571372,Weak,-0.5643228478905316,0.4017,0
2016-07-01,Mahanagar Gas Ltd,1038.88,72.84,191.61,6.82,64.54,421,540.0,28.27,1356.0,1352.4,222.09,1.1286024171056708,2.968856523086458,0.1056709017663464,66.02000000000001,184.79,264.45000000000005,1.0229315153393244,6.946860600862717,4.182660643270669,6.045005314036012,Medium,High,2016,7,3,1,1,1,Strong,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3385061993085594,Strong,26.88760629768524,0.9896,1
2016-07-12,Quess Corp Ltd,400.0,59.03,392.21,34.08,144.5,317,499.0,57.41,276.5,276.35,-12.78,0.4085121107266436,2.7142560553633217,0.2358477508650519,24.950000000000003,358.13,451.24,0.1726643598615917,5.993961427306569,4.980176086611547,5.762051382780177,Small,High,2016,7,3,1,1,1,Exceptional,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3988478548197362,Strong,52.593945311342,0.9952,1
2016-07-21,LTIMindtree Ltd,1236.38,19.91,10.76,7.39,11.69,710,666.6,-6.11,5098.35,5078.5,618.08,1.703165098374679,0.9204448246364414,0.632164242942686,12.52,3.37,30.67,1.0710008554319934,7.120751520044011,2.540814281726296,6.566672429803241,Medium,Medium,2016,7,3,1,0,0,Negative,1,QIB_Dominant,1,"Institutional
Heavyweights",0.195609918612231,Moderate,3.380226495203466,0.4341,0
2016-08-01,Advanced Enzyme Technologies Ltd,411.49,94.03,393.1,11.67,116.02,896,1210.0,35.04,302.0,303.2,-66.29,0.8104637131529047,3.388208929494915,0.10058610584382,82.36,381.43,487.13,0.7098776073090847,6.022211963056641,4.76234486036009,6.799055862058796,Small,High,2016,8,3,1,1,1,Exceptional,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.4160230818656195,Strong,50.62522752581551,0.9968,1
2016-08-11,Dilip Buildcon Ltd,653.98,9.76,79.64,2.35,20.95,219,240.0,9.59,474.7,476.25,116.76,0.4658711217183771,3.8014319809069215,0.1121718377088305,7.41,77.29,89.4,0.3536992840095465,6.484604700817924,3.08876713952118,5.393627546352361,Medium,Medium,2016,8,3,1,1,0,Modest,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.31535750325646,Strong,12.951132653384596,0.82,1
2016-08-12,S P Apparels Ltd,239.12,1.0,0.45,0.54,0.66,268,305.0,13.81,814.4,814.9,203.88,1.5151515151515151,0.6818181818181818,0.8181818181818182,0.4599999999999999,-0.09,1.45,0.6969696969696969,5.481138798383642,0.5068176023684519,5.594711379601839,Small,Low,2016,8,3,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1872144460245502,Weak,5.506131221444539,0.5339,0
2016-08-31,RBL Bank Ltd,1212.97,85.08,198.06,5.7,69.62,225,273.7,21.64,258.3,257.4,14.8,1.222062625682275,2.844872163171502,0.0818730249928181,79.38,192.36,283.14,1.140189600689457,7.101651259617235,4.25731339050024,5.420534999272286,Medium,High,2016,8,3,1,1,1,Strong,0,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3392274113385563,Strong,28.182908487250025,0.9933,1
2016-09-23,L&T Technology Services Ltd,894.4,5.01,1.03,1.75,2.53,860,900.0,4.65,4183.1,4177.7,386.41,1.9802371541501975,0.4071146245059289,0.691699604743083,3.26,-0.72,6.04,1.2885375494071147,6.797270545806865,1.2612978709452054,6.7580945044277305,Medium,Low,2016,9,3,1,1,0,Modest,1,QIB_Dominant,1,"Institutional
Heavyweights",0.1746856360702588,Weak,-3.453323916713169,0.1521,0
2016-09-26,GNA Axles Ltd,130.41,17.18,217.47,11.84,54.88,207,248.5,20.05,303.5,302.65,46.62,0.3130466472303206,3.962645772594752,0.2157434402332361,5.34,205.63,234.65,0.0973032069970845,4.878322206655547,4.023206534388761,5.337538079701318,Small,High,2016,9,3,1,1,1,Strong,1,HNI_Dominant,2,"Blockbuster
Demand Stars",0.3760877696399622,Strong,29.907907585051003,0.9331,1
2016-09-29,ICICI Prudential Life Insurance Company Ltd,6056.79,11.83,28.55,1.42,10.48,334,329.0,-1.5,614.25,612.95,83.91,1.1288167938931295,2.724236641221374,0.1354961832061068,10.41,27.130000000000003,40.38,0.9933206106870228,8.709100326080431,2.4406063908914204,5.814130531825066,Large,Medium,2016,9,3,1,0,0,Negative,1,HNI_Dominant,1,"Institutional
Heavyweights",0.2434189612208424,Moderate,4.880167287146188,0.3802,0
